,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Day59,61.0,13.0,72.0,58.0,3.0,77.0,13.0,7.0,2.0,5.0,2.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,69.0,31.0
Day60,26.0,58.0,72.0,41.0,3.0,41.0,54.0,6.0,3.0,4.0,0.0,2.0,5.0,3.0,3.0,1.0,3.0,4.0,71.0,29.0
Day61,63.0,12.0,74.0,67.0,5.0,78.0,11.0,57.0,1.0,2.0,5.0,2.0,3.0,2.0,3.0,3.0,1.0,4.0,74.0,26.0
Day62,35.0,16.0,85.0,36.0,4.0,38.0,14.0,6.0,54.0,3.0,4.0,0.0,3.0,6.0,2.0,0.0,5.0,1.0,70.0,30.0
Day63,80.0,10.0,75.0,35.0,3.0,37.0,7.0,5.0,3.0,64.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,72.0,28.0
Day64,54.0,10.0,63.0,58.0,5.0,78.0,8.0,60.0,1.0,2.0,58.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,63.0,37.0
Day65,24.0,65.0,67.0,43.0,1.0,46.0,63.0,6.0,3.0,5.0,3.0,51.0,5.0,2.0,0.0,6.0,1.0,4.0,65.0,35.0
Day66,29.0,65.0,83.0,37.0,3.0,34.0,62.0,10.0,2.0,4.0,4.0,5.0,55.0,1.0,1.0,1.0,2.0,2.0,83.0,17.0
Day67,21.0,60.0,69.0,41.0,6.0,42.0,59.0,3.0,3.0,3.0,2.0,1.0,4.0,49.0,2.0,4.0,2.0,4.0,68.0,32.0
Day68,48.0,14.0,82.0,51.0,2.0,54.0,10.0,8.0,1.0,3.0,6.0,5.0,3.0,1.0,45.0,3.0,2.0,5.0,61.0,39.0
Day69,64.0,11.0,80.0,66.0,2.0,77.0,9.0,3.0,5.0,2.0,2.0,3.0,2.0,4.0,5.0,57.0,2.0,1.0,76.0,24.0
Day70,64.0,10.0,74.0,64.0,3.0,83.0,9.0,6.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,57.0,4.0,69.0,31.0
Day71,65.0,12.0,78.0,68.0,2.0,78.0,11.0,7.0,3.0,2.0,3.0,1.0,3.0,4.0,3.0,5.0,6.0,47.0,76.0,24.0
Day72,81.0,11.0,69.0,44.0,0.0,45.0,8.0,5.0,6.0,6.0,4.0,1.0,2.0,1.0,0.0,4.0,3.0,1.0,66.0,34.0
Day73,21.0,72.0,71.0,40.0,4.0,38.0,10.0,1.0,4.0,3.0,1.0,2.0,1.0,3.0,0.0,1.0,4.0,4.0,68.0,32.0
Day74,38.0,13.0,88.0,40.0,1.0,42.0,11.0,3.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,5.0,3.0,0.0,67.0,33.0
Day75,58.0,17.0,71.0,76.0,3.0,40.0,15.0,3.0,0.0,2.0,0.0,5.0,5.0,2.0,1.0,6.0,3.0,2.0,70.0,30.0
Day76,65.0,15.0,83.0,76.0,57.0,28.0,13.0,5.0,0.0,2.0,2.0,3.0,7.0,0.0,5.0,2.0,0.0,0.0,79.0,21.0
