,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Day162,71.0,54.0,89.0,4.0,57.0,63.0,9.0,1.0,2.0,6.0,3.0,2.0,4.0,2.0,5.0,1.0,3.0,3.0,38.0,62.0
Day163,14.0,76.0,64.0,6.0,54.0,53.0,3.0,2.0,3.0,4.0,1.0,2.0,4.0,1.0,2.0,1.0,3.0,5.0,48.0,52.0
Day164,25.0,44.0,93.0,10.0,44.0,45.0,8.0,4.0,3.0,0.0,3.0,4.0,1.0,2.0,3.0,3.0,7.0,4.0,55.0,45.0
Day165,48.0,18.0,72.0,62.0,18.0,40.0,28.0,3.0,3.0,5.0,5.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,61.0,39.0
Day166,21.0,49.0,69.0,10.0,71.0,53.0,6.0,1.0,5.0,4.0,3.0,4.0,3.0,5.0,5.0,3.0,1.0,2.0,51.0,49.0
Day167,19.0,46.0,63.0,11.0,50.0,78.0,7.0,2.0,7.0,1.0,1.0,3.0,5.0,8.0,5.0,2.0,3.0,4.0,43.0,57.0
Day168,46.0,12.0,66.0,41.0,16.0,43.0,63.0,0.0,3.0,3.0,2.0,1.0,1.0,5.0,2.0,5.0,0.0,1.0,57.0,43.0
Day169,23.0,36.0,85.0,12.0,39.0,48.0,10.0,51.0,3.0,0.0,2.0,5.0,2.0,0.0,7.0,2.0,3.0,3.0,55.0,45.0
Day170,44.0,24.0,69.0,56.0,23.0,50.0,29.0,3.0,53.0,2.0,1.0,8.0,3.0,2.0,1.0,4.0,2.0,0.0,51.0,49.0
Day171,13.0,50.0,90.0,6.0,54.0,52.0,5.0,3.0,1.0,55.0,1.0,1.0,5.0,2.0,1.0,3.0,2.0,5.0,49.0,51.0
Day172,41.0,17.0,65.0,35.0,20.0,50.0,59.0,3.0,3.0,3.0,50.0,2.0,5.0,3.0,4.0,4.0,3.0,2.0,51.0,49.0
Day173,69.0,48.0,85.0,11.0,51.0,57.0,15.0,1.0,2.0,4.0,6.0,44.0,2.0,1.0,5.0,2.0,6.0,3.0,43.0,57.0
Day174,11.0,46.0,89.0,6.0,47.0,50.0,8.0,1.0,3.0,2.0,3.0,2.0,67.0,3.0,3.0,1.0,1.0,3.0,51.0,49.0
Day175,22.0,49.0,92.0,10.0,51.0,54.0,8.0,3.0,5.0,1.0,4.0,5.0,2.0,54.0,0.0,2.0,4.0,4.0,49.0,51.0
Day176,76.0,52.0,93.0,6.0,52.0,55.0,5.0,1.0,1.0,3.0,2.0,3.0,3.0,0.0,63.0,1.0,4.0,2.0,45.0,55.0
Day177,12.0,52.0,83.0,3.0,56.0,62.0,7.0,2.0,0.0,1.0,2.0,0.0,2.0,3.0,5.0,52.0,4.0,5.0,39.0,61.0
Day178,66.0,46.0,84.0,10.0,47.0,55.0,11.0,0.0,4.0,0.0,3.0,3.0,2.0,6.0,5.0,3.0,49.0,3.0,47.0,53.0
Day179,10.0,53.0,66.0,5.0,75.0,45.0,8.0,3.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,3.0,2.0,57.0,56.0,44.0
Day180,59.0,38.0,84.0,12.0,43.0,50.0,12.0,4.0,3.0,0.0,4.0,2.0,2.0,10.0,1.0,2.0,5.0,3.0,51.0,49.0
Day181,15.0,68.0,61.0,10.0,45.0,49.0,12.0,0.0,4.0,3.0,4.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,52.0,48.0
Day182,16.0,37.0,82.0,12.0,38.0,48.0,13.0,2.0,4.0,1.0,4.0,2.0,1.0,6.0,2.0,2.0,3.0,0.0,53.0,47.0
Day183,39.0,16.0,63.0,62.0,17.0,52.0,32.0,0.0,2.0,1.0,0.0,3.0,4.0,7.0,1.0,6.0,2.0,0.0,49.0,51.0
Day184,12.0,58.0,67.0,6.0,80.0,48.0,9.0,3.0,2.0,3.0,6.0,1.0,1.0,4.0,3.0,0.0,1.0,2.0,53.0,47.0
Day185,20.0,40.0,70.0,11.0,42.0,65.0,9.0,4.0,3.0,3.0,4.0,3.0,2.0,5.0,3.0,6.0,5.0,1.0,58.0,42.0
Day186,31.0,24.0,59.0,23.0,29.0,58.0,52.0,3.0,2.0,3.0,2.0,4.0,4.0,2.0,2.0,6.0,3.0,8.0,43.0,57.0
Day187,14.0,44.0,82.0,10.0,49.0,57.0,11.0,48.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,5.0,2.0,3.0,43.0,57.0
Day188,43.0,20.0,65.0,59.0,21.0,49.0,33.0,3.0,53.0,4.0,2.0,4.0,1.0,3.0,4.0,3.0,0.0,4.0,53.0,47.0
Day189,12.0,47.0,90.0,6.0,50.0,50.0,6.0,1.0,1.0,63.0,1.0,0.0,1.0,3.0,2.0,1.0,3.0,6.0,51.0,49.0
Day190,43.0,22.0,61.0,30.0,20.0,57.0,62.0,1.0,2.0,2.0,59.0,5.0,4.0,1.0,7.0,1.0,2.0,0.0,45.0,55.0
Day191,61.0,36.0,86.0,11.0,40.0,45.0,8.0,4.0,4.0,4.0,3.0,50.0,4.0,5.0,2.0,2.0,2.0,4.0,55.0,45.0
Day192,15.0,49.0,89.0,9.0,55.0,59.0,5.0,2.0,6.0,1.0,2.0,4.0,59.0,6.0,3.0,4.0,2.0,2.0,42.0,58.0
Day193,15.0,48.0,86.0,7.0,50.0,57.0,12.0,2.0,3.0,3.0,3.0,4.0,2.0,56.0,2.0,0.0,2.0,3.0,45.0,55.0
Day194,62.0,42.0,86.0,7.0,44.0,48.0,11.0,4.0,0.0,3.0,2.0,1.0,3.0,2.0,49.0,4.0,1.0,3.0,52.0,48.0
Day195,17.0,45.0,89.0,8.0,47.0,53.0,8.0,5.0,3.0,2.0,3.0,3.0,1.0,4.0,1.0,54.0,3.0,2.0,47.0,53.0
Day196,73.0,47.0,91.0,7.0,49.0,54.0,7.0,3.0,2.0,3.0,4.0,6.0,3.0,3.0,5.0,2.0,53.0,2.0,47.0,53.0
Day197,14.0,43.0,65.0,10.0,68.0,46.0,12.0,4.0,2.0,2.0,2.0,1.0,5.0,2.0,3.0,3.0,1.0,53.0,55.0,45.0
Day198,70.0,47.0,93.0,5.0,47.0,50.0,4.0,5.0,0.0,5.0,1.0,4.0,3.0,1.0,3.0,4.0,3.0,1.0,50.0,50.0
Day199,15.0,70.0,70.0,8.0,36.0,39.0,7.0,3.0,1.0,1.0,2.0,2.0,6.0,3.0,0.0,2.0,6.0,1.0,61.0,39.0
