,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Day72,59.0,3.0,3.0,1.0,0.0,0.0,4.0,2.0,5.0,6.0,4.0,1.0,2.0,1.0,0.0,5.0,3.0,1.0,66.0,34.0
Day73,4.0,60.0,2.0,2.0,4.0,0.0,4.0,0.0,5.0,3.0,1.0,2.0,1.0,3.0,0.0,1.0,4.0,4.0,70.0,30.0
Day74,4.0,2.0,61.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,5.0,3.0,0.0,68.0,32.0
Day75,4.0,2.0,4.0,56.0,3.0,0.0,3.0,3.0,0.0,1.0,0.0,5.0,5.0,2.0,1.0,6.0,3.0,2.0,68.0,32.0
Day76,4.0,2.0,4.0,7.0,55.0,1.0,3.0,3.0,0.0,3.0,1.0,3.0,7.0,0.0,5.0,2.0,0.0,0.0,79.0,21.0
Day77,2.0,4.0,3.0,2.0,4.0,55.0,1.0,3.0,3.0,3.0,5.0,3.0,3.0,1.0,0.0,3.0,2.0,3.0,74.0,26.0
Day78,4.0,0.0,4.0,1.0,5.0,3.0,47.0,5.0,7.0,3.0,2.0,6.0,3.0,2.0,4.0,2.0,0.0,2.0,75.0,25.0
Day79,1.0,5.0,4.0,3.0,4.0,3.0,4.0,40.0,2.0,2.0,3.0,7.0,6.0,4.0,1.0,3.0,3.0,5.0,61.0,39.0
Day80,7.0,2.0,0.0,5.0,2.0,0.0,5.0,2.0,55.0,3.0,2.0,2.0,2.0,0.0,3.0,4.0,4.0,2.0,71.0,29.0
Day81,5.0,1.0,2.0,3.0,5.0,3.0,1.0,4.0,2.0,59.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,6.0,74.0,26.0
Day82,2.0,1.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,61.0,1.0,0.0,4.0,2.0,4.0,3.0,1.0,75.0,25.0
Day83,2.0,3.0,2.0,2.0,3.0,3.0,3.0,6.0,3.0,3.0,2.0,56.0,3.0,2.0,2.0,2.0,1.0,2.0,70.0,30.0
Day84,6.0,5.0,4.0,4.0,1.0,0.0,5.0,6.0,1.0,1.0,0.0,1.0,54.0,2.0,1.0,2.0,4.0,3.0,74.0,26.0
Day85,3.0,4.0,2.0,1.0,6.0,3.0,5.0,2.0,4.0,3.0,0.0,4.0,6.0,41.0,5.0,3.0,3.0,5.0,69.0,31.0
Day86,2.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,4.0,2.0,2.0,3.0,6.0,49.0,5.0,2.0,4.0,76.0,24.0
Day87,2.0,0.0,3.0,5.0,3.0,1.0,5.0,2.0,3.0,4.0,4.0,2.0,4.0,1.0,1.0,56.0,1.0,3.0,65.0,35.0
Day88,1.0,3.0,2.0,1.0,1.0,4.0,4.0,1.0,2.0,0.0,3.0,2.0,2.0,2.0,2.0,4.0,65.0,1.0,64.0,36.0
Day89,5.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,6.0,2.0,4.0,5.0,3.0,5.0,1.0,53.0,65.0,35.0
Day90,59.0,0.0,4.0,1.0,4.0,7.0,2.0,6.0,0.0,2.0,0.0,3.0,1.0,4.0,0.0,3.0,1.0,3.0,79.0,21.0
Day91,3.0,54.0,4.0,3.0,5.0,2.0,2.0,4.0,1.0,2.0,3.0,5.0,2.0,2.0,3.0,1.0,2.0,2.0,71.0,29.0
Day92,4.0,1.0,49.0,0.0,5.0,2.0,7.0,3.0,5.0,4.0,4.0,1.0,3.0,0.0,3.0,3.0,2.0,4.0,71.0,29.0
Day93,2.0,1.0,5.0,55.0,2.0,2.0,3.0,5.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,4.0,64.0,36.0
Day94,1.0,2.0,3.0,2.0,54.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,8.0,3.0,3.0,2.0,69.0,31.0
Day95,4.0,2.0,2.0,1.0,2.0,57.0,0.0,4.0,6.0,3.0,2.0,2.0,3.0,1.0,4.0,3.0,1.0,3.0,65.0,35.0
Day96,4.0,4.0,1.0,4.0,4.0,2.0,53.0,0.0,3.0,3.0,4.0,3.0,1.0,3.0,4.0,2.0,2.0,3.0,76.0,24.0
Day97,4.0,3.0,4.0,2.0,2.0,3.0,2.0,55.0,2.0,1.0,1.0,2.0,3.0,2.0,6.0,4.0,2.0,2.0,67.0,33.0
Day98,3.0,1.0,3.0,3.0,2.0,3.0,2.0,1.0,47.0,3.0,4.0,8.0,3.0,3.0,5.0,3.0,0.0,6.0,66.0,34.0
Day99,3.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,8.0,48.0,2.0,3.0,3.0,2.0,4.0,7.0,6.0,4.0,73.0,27.0
Day100,1.0,2.0,3.0,1.0,4.0,3.0,1.0,4.0,3.0,5.0,59.0,5.0,1.0,2.0,1.0,1.0,3.0,1.0,73.0,27.0
Day101,4.0,4.0,1.0,5.0,1.0,2.0,2.0,6.0,0.0,1.0,3.0,51.0,4.0,2.0,7.0,2.0,1.0,4.0,70.0,30.0
Day102,1.0,0.0,0.0,3.0,4.0,7.0,2.0,5.0,2.0,1.0,1.0,3.0,59.0,2.0,2.0,2.0,3.0,3.0,70.0,30.0
Day103,0.0,3.0,2.0,4.0,0.0,3.0,3.0,6.0,4.0,2.0,1.0,6.0,5.0,47.0,3.0,2.0,5.0,4.0,67.0,33.0
Day104,1.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,6.0,1.0,6.0,4.0,2.0,5.0,62.0,0.0,2.0,2.0,70.0,30.0
Day105,3.0,0.0,5.0,2.0,2.0,6.0,1.0,8.0,3.0,1.0,1.0,4.0,5.0,0.0,1.0,55.0,3.0,0.0,75.0,25.0
Day106,2.0,0.0,2.0,0.0,1.0,3.0,4.0,3.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,5.0,61.0,6.0,69.0,31.0
Day107,1.0,6.0,1.0,2.0,3.0,2.0,0.0,3.0,2.0,3.0,5.0,3.0,2.0,5.0,4.0,2.0,0.0,56.0,72.0,28.0
Day108,53.0,1.0,5.0,1.0,2.0,2.0,4.0,2.0,1.0,3.0,3.0,3.0,4.0,2.0,5.0,4.0,3.0,2.0,71.0,29.0
Day109,3.0,58.0,3.0,3.0,0.0,2.0,1.0,3.0,2.0,4.0,5.0,5.0,2.0,1.0,1.0,3.0,1.0,3.0,72.0,28.0
Day110,2.0,2.0,48.0,7.0,2.0,2.0,2.0,3.0,6.0,1.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,3.0,71.0,29.0
Day111,3.0,2.0,1.0,57.0,1.0,3.0,1.0,4.0,3.0,3.0,3.0,5.0,1.0,4.0,4.0,1.0,2.0,2.0,64.0,36.0
Day112,2.0,3.0,4.0,3.0,50.0,1.0,2.0,2.0,5.0,3.0,4.0,3.0,3.0,0.0,4.0,4.0,4.0,3.0,72.0,28.0
Day113,3.0,1.0,1.0,0.0,3.0,58.0,2.0,2.0,2.0,2.0,4.0,6.0,6.0,3.0,1.0,0.0,1.0,5.0,69.0,31.0
Day114,2.0,1.0,1.0,2.0,5.0,1.0,62.0,2.0,4.0,3.0,0.0,1.0,3.0,4.0,4.0,1.0,1.0,3.0,77.0,23.0
Day115,2.0,5.0,3.0,5.0,1.0,3.0,0.0,55.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,5.0,3.0,2.0,60.0,40.0
Day116,3.0,1.0,2.0,3.0,2.0,2.0,1.0,3.0,60.0,4.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,5.0,72.0,28.0
Day117,2.0,2.0,6.0,2.0,3.0,5.0,5.0,2.0,1.0,47.0,0.0,6.0,4.0,5.0,2.0,5.0,0.0,3.0,66.0,34.0
Day118,5.0,5.0,0.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,52.0,3.0,7.0,3.0,1.0,2.0,5.0,1.0,66.0,34.0
Day119,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,4.0,3.0,2.0,53.0,2.0,3.0,2.0,2.0,5.0,5.0,73.0,27.0
Day120,2.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,0.0,4.0,2.0,1.0,61.0,3.0,2.0,2.0,3.0,5.0,71.0,29.0
Day121,3.0,3.0,2.0,4.0,0.0,5.0,2.0,3.0,1.0,1.0,8.0,3.0,5.0,50.0,0.0,2.0,3.0,5.0,72.0,28.0
Day122,2.0,2.0,3.0,2.0,1.0,1.0,3.0,5.0,4.0,3.0,1.0,1.0,4.0,4.0,58.0,1.0,2.0,3.0,70.0,30.0
Day123,3.0,4.0,2.0,6.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,52.0,1.0,5.0,73.0,27.0
Day124,2.0,3.0,1.0,4.0,1.0,4.0,1.0,3.0,4.0,3.0,5.0,1.0,1.0,4.0,2.0,3.0,56.0,2.0,70.0,30.0
Day125,4.0,5.0,2.0,3.0,7.0,2.0,3.0,3.0,6.0,4.0,2.0,2.0,1.0,1.0,0.0,1.0,3.0,51.0,70.0,30.0
Day126,45.0,5.0,3.0,3.0,4.0,3.0,4.0,1.0,6.0,3.0,5.0,3.0,2.0,5.0,0.0,3.0,1.0,4.0,68.0,32.0
Day127,2.0,55.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,4.0,1.0,2.0,3.0,2.0,4.0,2.0,7.0,3.0,67.0,33.0
Day128,4.0,2.0,53.0,5.0,3.0,0.0,1.0,2.0,5.0,3.0,2.0,4.0,5.0,3.0,2.0,2.0,2.0,2.0,68.0,32.0
Day129,2.0,2.0,5.0,56.0,4.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,4.0,3.0,1.0,3.0,78.0,22.0
Day130,1.0,3.0,3.0,3.0,60.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,4.0,3.0,3.0,3.0,71.0,29.0
Day131,0.0,1.0,1.0,1.0,2.0,52.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,5.0,5.0,3.0,4.0,70.0,30.0
Day132,2.0,2.0,5.0,2.0,1.0,0.0,63.0,0.0,2.0,5.0,1.0,4.0,2.0,2.0,3.0,2.0,4.0,0.0,68.0,32.0
Day133,3.0,1.0,5.0,1.0,3.0,4.0,3.0,50.0,1.0,5.0,4.0,5.0,2.0,4.0,2.0,2.0,2.0,3.0,70.0,30.0
Day134,4.0,2.0,4.0,3.0,2.0,3.0,4.0,3.0,51.0,1.0,3.0,0.0,3.0,5.0,3.0,6.0,3.0,0.0,65.0,35.0
Day135,2.0,6.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,48.0,5.0,4.0,5.0,1.0,6.0,2.0,5.0,2.0,74.0,26.0
Day136,4.0,3.0,4.0,2.0,5.0,1.0,5.0,4.0,1.0,1.0,52.0,2.0,2.0,3.0,3.0,1.0,5.0,2.0,64.0,36.0
Day137,3.0,3.0,1.0,7.0,2.0,2.0,4.0,2.0,2.0,3.0,5.0,52.0,3.0,4.0,3.0,0.0,3.0,1.0,64.0,36.0
Day138,2.0,1.0,1.0,3.0,1.0,1.0,5.0,4.0,2.0,2.0,3.0,1.0,54.0,4.0,3.0,2.0,6.0,5.0,71.0,29.0
Day139,3.0,2.0,1.0,1.0,3.0,2.0,4.0,2.0,5.0,2.0,3.0,3.0,4.0,51.0,0.0,4.0,3.0,7.0,72.0,28.0
Day140,4.0,5.0,2.0,2.0,0.0,4.0,0.0,2.0,2.0,3.0,6.0,2.0,0.0,3.0,51.0,5.0,5.0,4.0,73.0,27.0
Day141,2.0,1.0,4.0,1.0,2.0,3.0,4.0,0.0,5.0,3.0,5.0,3.0,1.0,3.0,3.0,56.0,2.0,2.0,71.0,29.0
Day142,3.0,4.0,4.0,6.0,3.0,3.0,3.0,0.0,3.0,5.0,4.0,3.0,1.0,5.0,3.0,0.0,47.0,3.0,69.0,31.0
Day143,6.0,1.0,3.0,4.0,6.0,1.0,5.0,3.0,1.0,2.0,1.0,0.0,6.0,4.0,3.0,0.0,2.0,52.0,67.0,33.0
Day144,49.0,3.0,2.0,5.0,1.0,3.0,2.0,5.0,1.0,3.0,3.0,6.0,3.0,4.0,4.0,1.0,3.0,2.0,72.0,28.0
Day145,3.0,56.0,6.0,2.0,1.0,3.0,0.0,5.0,3.0,4.0,1.0,2.0,1.0,4.0,2.0,1.0,2.0,4.0,77.0,23.0
Day146,2.0,4.0,60.0,3.0,5.0,3.0,2.0,0.0,1.0,3.0,0.0,1.0,6.0,3.0,3.0,1.0,2.0,1.0,75.0,25.0
Day147,7.0,2.0,2.0,52.0,0.0,3.0,5.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,8.0,3.0,68.0,32.0
Day148,3.0,1.0,2.0,1.0,53.0,2.0,0.0,6.0,5.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,7.0,8.0,73.0,27.0
Day149,5.0,5.0,1.0,4.0,1.0,53.0,3.0,1.0,4.0,1.0,2.0,2.0,7.0,1.0,2.0,3.0,3.0,2.0,75.0,25.0
Day150,2.0,5.0,3.0,5.0,2.0,5.0,50.0,3.0,4.0,1.0,3.0,3.0,5.0,3.0,2.0,2.0,0.0,2.0,72.0,28.0
Day151,3.0,5.0,3.0,5.0,3.0,1.0,1.0,49.0,5.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,6.0,76.0,24.0
Day152,2.0,3.0,2.0,0.0,3.0,7.0,0.0,3.0,58.0,3.0,2.0,0.0,5.0,1.0,4.0,1.0,5.0,1.0,71.0,29.0
Day153,4.0,3.0,3.0,5.0,1.0,4.0,4.0,3.0,1.0,55.0,3.0,2.0,0.0,3.0,2.0,2.0,0.0,5.0,61.0,39.0
Day154,4.0,5.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,51.0,3.0,5.0,2.0,4.0,3.0,3.0,3.0,73.0,27.0
Day155,2.0,3.0,3.0,2.0,5.0,3.0,4.0,4.0,1.0,4.0,4.0,47.0,2.0,2.0,8.0,4.0,1.0,1.0,71.0,29.0
Day156,4.0,2.0,6.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,53.0,1.0,1.0,2.0,1.0,5.0,59.0,41.0
Day157,3.0,1.0,3.0,4.0,3.0,1.0,8.0,3.0,1.0,1.0,0.0,3.0,3.0,53.0,4.0,2.0,4.0,3.0,69.0,31.0
Day158,2.0,6.0,4.0,3.0,4.0,5.0,2.0,2.0,1.0,4.0,4.0,4.0,0.0,4.0,47.0,3.0,3.0,2.0,63.0,37.0
Day159,3.0,1.0,1.0,3.0,6.0,3.0,3.0,4.0,6.0,1.0,1.0,3.0,3.0,3.0,2.0,52.0,0.0,5.0,76.0,24.0
Day160,4.0,3.0,1.0,3.0,4.0,4.0,2.0,4.0,5.0,5.0,2.0,1.0,3.0,4.0,3.0,1.0,48.0,3.0,73.0,27.0
Day161,3.0,3.0,6.0,2.0,3.0,2.0,2.0,3.0,5.0,5.0,3.0,2.0,3.0,0.0,3.0,6.0,4.0,45.0,75.0,25.0
Day162,59.0,0.0,1.0,0.0,2.0,2.0,4.0,1.0,2.0,5.0,3.0,2.0,4.0,3.0,5.0,2.0,3.0,2.0,58.0,42.0
Day163,1.0,55.0,7.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,4.0,1.0,2.0,0.0,3.0,6.0,69.0,31.0
