,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Day165,100.0,3.0,3.0,55.0,4.0,2.0,1.0,3.0,3.0,5.0,5.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,79.0,21.0
Day166,100.0,4.0,4.0,4.0,44.0,4.0,1.0,1.0,5.0,4.0,3.0,4.0,3.0,5.0,5.0,3.0,1.0,2.0,73.0,27.0
Day167,100.0,3.0,2.0,4.0,4.0,44.0,0.0,2.0,7.0,1.0,1.0,2.0,5.0,8.0,5.0,2.0,3.0,4.0,65.0,35.0
Day168,100.0,1.0,3.0,4.0,6.0,0.0,60.0,0.0,3.0,3.0,2.0,2.0,1.0,5.0,2.0,4.0,0.0,1.0,76.0,24.0
Day169,100.0,1.0,1.0,7.0,3.0,6.0,2.0,50.0,3.0,0.0,2.0,5.0,2.0,0.0,7.0,3.0,3.0,3.0,74.0,26.0
Day170,100.0,2.0,5.0,1.0,4.0,3.0,3.0,4.0,53.0,2.0,1.0,8.0,3.0,2.0,1.0,4.0,2.0,0.0,66.0,34.0
Day171,100.0,3.0,1.0,3.0,6.0,2.0,2.0,3.0,1.0,54.0,1.0,1.0,5.0,2.0,1.0,3.0,2.0,5.0,70.0,30.0
Day172,100.0,2.0,4.0,3.0,2.0,1.0,5.0,3.0,3.0,3.0,50.0,2.0,5.0,3.0,4.0,4.0,3.0,2.0,70.0,30.0
Day173,100.0,1.0,1.0,3.0,5.0,2.0,6.0,1.0,2.0,4.0,6.0,45.0,2.0,1.0,5.0,2.0,5.0,3.0,63.0,37.0
Day174,100.0,4.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,66.0,3.0,3.0,1.0,2.0,3.0,69.0,31.0
Day175,100.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,5.0,1.0,4.0,5.0,2.0,54.0,0.0,2.0,4.0,4.0,66.0,34.0
Day176,100.0,2.0,5.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,62.0,1.0,4.0,2.0,70.0,30.0
Day177,100.0,3.0,5.0,3.0,4.0,4.0,3.0,2.0,0.0,1.0,2.0,0.0,2.0,3.0,5.0,53.0,4.0,4.0,67.0,33.0
Day178,100.0,5.0,1.0,5.0,2.0,2.0,3.0,0.0,4.0,0.0,3.0,3.0,2.0,6.0,5.0,3.0,48.0,4.0,68.0,32.0
Day179,100.0,4.0,1.0,1.0,6.0,4.0,5.0,3.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,3.0,2.0,58.0,74.0,26.0
Day180,100.0,1.0,3.0,5.0,5.0,3.0,3.0,4.0,3.0,0.0,4.0,2.0,2.0,10.0,1.0,2.0,5.0,3.0,67.0,33.0
Day181,100.0,55.0,5.0,1.0,5.0,2.0,5.0,0.0,4.0,3.0,4.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,70.0,30.0
Day182,100.0,5.0,51.0,5.0,3.0,2.0,4.0,2.0,4.0,1.0,4.0,3.0,1.0,6.0,2.0,2.0,3.0,0.0,67.0,33.0
Day183,100.0,1.0,4.0,59.0,2.0,5.0,2.0,0.0,2.0,1.0,0.0,3.0,4.0,7.0,1.0,6.0,2.0,0.0,74.0,26.0
Day184,100.0,4.0,3.0,1.0,61.0,2.0,2.0,3.0,2.0,3.0,6.0,1.0,1.0,4.0,3.0,0.0,1.0,2.0,67.0,33.0
Day185,100.0,1.0,2.0,2.0,6.0,46.0,2.0,4.0,3.0,3.0,4.0,3.0,2.0,5.0,3.0,6.0,5.0,1.0,71.0,29.0
Day186,100.0,2.0,3.0,1.0,3.0,3.0,49.0,3.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,6.0,3.0,8.0,60.0,40.0
Day187,100.0,3.0,4.0,5.0,6.0,1.0,4.0,48.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,5.0,2.0,3.0,69.0,31.0
Day188,100.0,3.0,1.0,3.0,2.0,3.0,4.0,3.0,53.0,4.0,3.0,4.0,1.0,3.0,3.0,3.0,0.0,4.0,73.0,27.0
Day189,100.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,62.0,1.0,0.0,1.0,3.0,3.0,1.0,3.0,6.0,67.0,33.0
Day190,100.0,3.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,60.0,5.0,4.0,1.0,7.0,1.0,2.0,0.0,66.0,34.0
Day191,100.0,1.0,2.0,6.0,4.0,2.0,1.0,4.0,4.0,4.0,3.0,50.0,4.0,5.0,2.0,2.0,2.0,4.0,79.0,21.0
Day192,100.0,1.0,2.0,2.0,4.0,1.0,0.0,2.0,6.0,1.0,2.0,4.0,58.0,6.0,3.0,4.0,2.0,2.0,64.0,36.0
Day193,100.0,1.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,2.0,56.0,2.0,0.0,2.0,3.0,65.0,35.0
Day194,100.0,3.0,3.0,2.0,4.0,3.0,8.0,4.0,0.0,3.0,2.0,1.0,3.0,2.0,49.0,4.0,1.0,3.0,78.0,22.0
Day195,100.0,2.0,4.0,2.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0,3.0,1.0,4.0,1.0,55.0,3.0,2.0,69.0,31.0
Day196,100.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,4.0,6.0,3.0,3.0,4.0,2.0,53.0,2.0,74.0,26.0
Day197,100.0,1.0,2.0,4.0,4.0,2.0,7.0,4.0,2.0,1.0,2.0,1.0,5.0,2.0,4.0,3.0,1.0,53.0,74.0,26.0
Day198,100.0,2.0,2.0,3.0,2.0,3.0,1.0,5.0,0.0,6.0,1.0,4.0,3.0,1.0,3.0,3.0,3.0,1.0,66.0,34.0
Day199,100.0,59.0,3.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,6.0,3.0,0.0,3.0,6.0,1.0,73.0,27.0
