,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Day52,34.0,3.0,11.0,8.0,4.0,4.0,3.0,4.0,2.0,4.0,12.0,2.0,0.0,47.0,4.0,4.0,44.0,2.0,76.0,24.0
Day53,61.0,2.0,25.0,42.0,3.0,3.0,1.0,3.0,5.0,1.0,7.0,4.0,5.0,8.0,5.0,1.0,4.0,57.0,70.0,30.0
Day54,77.0,2.0,7.0,7.0,3.0,3.0,0.0,2.0,4.0,3.0,11.0,2.0,2.0,8.0,4.0,1.0,3.0,4.0,69.0,31.0
Day55,35.0,45.0,30.0,5.0,5.0,3.0,6.0,2.0,7.0,1.0,7.0,4.0,3.0,8.0,1.0,3.0,4.0,1.0,70.0,30.0
Day56,61.0,6.0,53.0,5.0,2.0,3.0,4.0,4.0,3.0,2.0,9.0,3.0,2.0,8.0,5.0,4.0,0.0,3.0,75.0,25.0
Day57,71.0,2.0,9.0,56.0,3.0,6.0,1.0,3.0,2.0,1.0,14.0,3.0,3.0,9.0,4.0,0.0,1.0,3.0,69.0,31.0
Day58,66.0,1.0,59.0,9.0,51.0,7.0,2.0,7.0,6.0,1.0,10.0,3.0,4.0,1.0,3.0,1.0,0.0,2.0,59.0,41.0
Day59,42.0,1.0,9.0,5.0,1.0,49.0,2.0,4.0,5.0,4.0,55.0,1.0,5.0,12.0,4.0,3.0,5.0,4.0,74.0,26.0
Day60,78.0,3.0,13.0,6.0,4.0,2.0,44.0,7.0,7.0,5.0,8.0,3.0,4.0,5.0,1.0,4.0,2.0,5.0,71.0,29.0
Day61,63.0,2.0,24.0,5.0,6.0,7.0,5.0,55.0,3.0,1.0,13.0,1.0,3.0,6.0,3.0,0.0,0.0,2.0,75.0,25.0
Day62,77.0,2.0,8.0,1.0,3.0,2.0,4.0,1.0,62.0,3.0,8.0,0.0,3.0,12.0,2.0,0.0,5.0,1.0,70.0,30.0
Day63,41.0,3.0,6.0,5.0,2.0,2.0,2.0,4.0,1.0,62.0,66.0,2.0,2.0,8.0,4.0,2.0,2.0,2.0,66.0,34.0
Day64,46.0,1.0,15.0,2.0,5.0,2.0,3.0,2.0,3.0,2.0,62.0,3.0,1.0,4.0,1.0,4.0,1.0,2.0,66.0,34.0
Day65,32.0,3.0,25.0,7.0,2.0,1.0,4.0,4.0,4.0,5.0,8.0,50.0,5.0,4.0,0.0,6.0,2.0,3.0,66.0,34.0
Day66,67.0,2.0,20.0,4.0,6.0,5.0,1.0,4.0,45.0,3.0,13.0,4.0,55.0,4.0,2.0,1.0,1.0,2.0,82.0,18.0
Day67,37.0,1.0,13.0,8.0,3.0,4.0,5.0,2.0,6.0,3.0,9.0,3.0,3.0,48.0,2.0,4.0,2.0,5.0,66.0,34.0
Day68,44.0,4.0,11.0,24.0,2.0,3.0,1.0,1.0,4.0,4.0,13.0,3.0,4.0,35.0,50.0,3.0,2.0,4.0,64.0,36.0
Day69,76.0,2.0,8.0,3.0,2.0,3.0,1.0,2.0,6.0,2.0,7.0,4.0,1.0,10.0,3.0,57.0,4.0,2.0,75.0,25.0
Day70,22.0,2.0,10.0,5.0,2.0,4.0,2.0,3.0,2.0,2.0,9.0,2.0,1.0,60.0,5.0,5.0,53.0,3.0,70.0,30.0
Day71,67.0,1.0,19.0,43.0,2.0,3.0,2.0,4.0,7.0,3.0,9.0,1.0,3.0,8.0,1.0,5.0,4.0,50.0,73.0,27.0
Day72,83.0,3.0,7.0,4.0,0.0,0.0,5.0,1.0,6.0,6.0,8.0,1.0,2.0,5.0,0.0,3.0,4.0,3.0,64.0,36.0
Day73,22.0,59.0,27.0,3.0,4.0,0.0,4.0,0.0,5.0,3.0,4.0,3.0,1.0,8.0,1.0,1.0,4.0,2.0,71.0,29.0
Day74,56.0,2.0,69.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,5.0,5.0,2.0,5.0,1.0,6.0,2.0,1.0,66.0,34.0
Day75,80.0,2.0,10.0,60.0,2.0,1.0,3.0,3.0,2.0,3.0,4.0,4.0,6.0,5.0,4.0,4.0,3.0,1.0,74.0,26.0
Day76,70.0,3.0,63.0,8.0,54.0,0.0,2.0,4.0,5.0,2.0,4.0,4.0,7.0,2.0,2.0,3.0,1.0,1.0,76.0,24.0
Day77,40.0,3.0,11.0,3.0,5.0,56.0,0.0,2.0,6.0,2.0,62.0,4.0,3.0,4.0,0.0,3.0,1.0,3.0,76.0,24.0
Day78,78.0,1.0,13.0,5.0,4.0,2.0,45.0,7.0,7.0,5.0,9.0,6.0,3.0,4.0,5.0,3.0,1.0,2.0,74.0,26.0
Day79,52.0,4.0,33.0,6.0,4.0,3.0,4.0,43.0,7.0,0.0,6.0,5.0,6.0,7.0,0.0,1.0,3.0,5.0,60.0,40.0
Day80,80.0,2.0,10.0,5.0,5.0,0.0,4.0,4.0,53.0,4.0,7.0,3.0,1.0,6.0,3.0,6.0,3.0,3.0,75.0,25.0
Day81,38.0,2.0,9.0,7.0,2.0,5.0,3.0,3.0,3.0,59.0,64.0,1.0,1.0,6.0,2.0,0.0,2.0,4.0,74.0,26.0
Day82,42.0,1.0,8.0,2.0,5.0,2.0,0.0,4.0,4.0,4.0,68.0,0.0,0.0,8.0,2.0,4.0,3.0,1.0,71.0,29.0
Day83,33.0,4.0,20.0,6.0,1.0,2.0,5.0,9.0,4.0,1.0,5.0,52.0,3.0,4.0,2.0,2.0,0.0,2.0,72.0,28.0
Day84,66.0,3.0,28.0,6.0,3.0,1.0,3.0,3.0,42.0,2.0,3.0,0.0,58.0,8.0,2.0,2.0,5.0,5.0,71.0,29.0
Day85,36.0,4.0,12.0,7.0,5.0,2.0,5.0,1.0,9.0,2.0,4.0,5.0,5.0,48.0,4.0,4.0,2.0,5.0,76.0,24.0
Day86,43.0,4.0,10.0,21.0,2.0,4.0,2.0,3.0,7.0,4.0,10.0,2.0,5.0,40.0,51.0,5.0,2.0,2.0,69.0,31.0
Day87,80.0,0.0,11.0,7.0,2.0,1.0,7.0,2.0,7.0,4.0,10.0,2.0,3.0,3.0,1.0,53.0,1.0,3.0,65.0,35.0
Day88,19.0,3.0,9.0,2.0,1.0,4.0,3.0,2.0,1.0,0.0,9.0,1.0,3.0,66.0,2.0,4.0,61.0,2.0,66.0,34.0
Day89,59.0,1.0,31.0,35.0,1.0,3.0,2.0,3.0,3.0,2.0,8.0,4.0,2.0,10.0,3.0,4.0,2.0,53.0,67.0,33.0
Day90,88.0,1.0,9.0,7.0,6.0,5.0,1.0,8.0,1.0,3.0,8.0,1.0,1.0,3.0,1.0,1.0,0.0,4.0,76.0,24.0
Day91,25.0,53.0,26.0,2.0,4.0,2.0,4.0,1.0,5.0,2.0,8.0,6.0,3.0,8.0,3.0,1.0,4.0,1.0,76.0,24.0
Day92,61.0,1.0,56.0,5.0,4.0,3.0,6.0,5.0,5.0,4.0,11.0,2.0,3.0,3.0,2.0,5.0,0.0,6.0,63.0,37.0
Day93,85.0,2.0,8.0,62.0,3.0,1.0,3.0,4.0,5.0,2.0,4.0,0.0,1.0,9.0,5.0,1.0,4.0,2.0,73.0,27.0
Day94,55.0,2.0,58.0,9.0,53.0,4.0,1.0,2.0,4.0,1.0,7.0,6.0,3.0,8.0,7.0,3.0,2.0,4.0,64.0,36.0
Day95,46.0,3.0,7.0,3.0,2.0,57.0,0.0,3.0,8.0,4.0,64.0,1.0,2.0,7.0,5.0,3.0,0.0,3.0,67.0,33.0
Day96,81.0,3.0,5.0,5.0,3.0,2.0,55.0,1.0,6.0,2.0,8.0,2.0,1.0,8.0,3.0,3.0,2.0,2.0,74.0,26.0
Day97,62.0,2.0,31.0,4.0,2.0,5.0,3.0,49.0,5.0,1.0,7.0,4.0,4.0,7.0,5.0,4.0,2.0,3.0,65.0,35.0
Day98,75.0,2.0,11.0,9.0,2.0,0.0,1.0,1.0,51.0,5.0,8.0,6.0,3.0,7.0,7.0,3.0,1.0,5.0,72.0,28.0
Day99,44.0,3.0,7.0,4.0,1.0,2.0,0.0,4.0,5.0,56.0,60.0,5.0,2.0,8.0,2.0,6.0,5.0,4.0,69.0,31.0
Day100,43.0,1.0,7.0,5.0,4.0,3.0,1.0,3.0,5.0,4.0,64.0,4.0,3.0,6.0,3.0,3.0,3.0,1.0,72.0,28.0
Day101,26.0,4.0,24.0,9.0,2.0,3.0,3.0,7.0,2.0,1.0,7.0,50.0,3.0,8.0,5.0,1.0,1.0,5.0,72.0,28.0
Day102,65.0,0.0,20.0,6.0,3.0,6.0,2.0,5.0,48.0,2.0,9.0,4.0,57.0,8.0,2.0,2.0,5.0,3.0,67.0,33.0
Day103,24.0,3.0,6.0,4.0,0.0,2.0,2.0,4.0,10.0,2.0,5.0,5.0,6.0,63.0,6.0,1.0,3.0,3.0,73.0,27.0
Day104,41.0,1.0,5.0,26.0,1.0,5.0,2.0,3.0,5.0,1.0,13.0,6.0,1.0,38.0,58.0,1.0,3.0,1.0,68.0,32.0
Day105,86.0,0.0,10.0,2.0,2.0,6.0,1.0,5.0,10.0,0.0,6.0,2.0,6.0,3.0,1.0,60.0,2.0,0.0,70.0,30.0
Day106,25.0,2.0,11.0,5.0,2.0,2.0,3.0,5.0,1.0,2.0,6.0,4.0,1.0,62.0,1.0,3.0,58.0,8.0,73.0,27.0
Day107,53.0,4.0,25.0,39.0,2.0,1.0,0.0,1.0,5.0,4.0,10.0,3.0,4.0,11.0,7.0,2.0,1.0,52.0,69.0,31.0
Day108,79.0,1.0,9.0,3.0,2.0,3.0,5.0,3.0,1.0,4.0,11.0,3.0,2.0,4.0,2.0,5.0,2.0,2.0,74.0,26.0
Day109,22.0,56.0,25.0,7.0,0.0,1.0,0.0,2.0,6.0,2.0,6.0,7.0,2.0,5.0,1.0,2.0,3.0,5.0,68.0,32.0
Day110,60.0,4.0,52.0,7.0,3.0,3.0,2.0,4.0,7.0,3.0,11.0,2.0,3.0,7.0,3.0,4.0,2.0,2.0,72.0,28.0
Day111,76.0,1.0,7.0,60.0,0.0,2.0,2.0,4.0,5.0,1.0,6.0,6.0,1.0,10.0,3.0,2.0,3.0,2.0,70.0,30.0
Day112,49.0,2.0,62.0,2.0,56.0,1.0,1.0,2.0,6.0,4.0,10.0,2.0,2.0,10.0,4.0,3.0,4.0,2.0,64.0,36.0
Day113,37.0,1.0,13.0,6.0,6.0,52.0,5.0,1.0,4.0,4.0,58.0,6.0,7.0,5.0,1.0,0.0,1.0,6.0,78.0,22.0
Day114,84.0,5.0,7.0,5.0,3.0,2.0,62.0,2.0,7.0,2.0,5.0,0.0,2.0,6.0,4.0,2.0,0.0,3.0,70.0,30.0
Day115,60.0,1.0,24.0,8.0,0.0,4.0,1.0,58.0,3.0,2.0,9.0,2.0,3.0,7.0,1.0,4.0,3.0,4.0,66.0,34.0
Day116,84.0,1.0,10.0,7.0,2.0,1.0,2.0,5.0,57.0,3.0,5.0,3.0,3.0,6.0,3.0,3.0,2.0,4.0,64.0,36.0
Day117,44.0,5.0,13.0,4.0,3.0,4.0,3.0,1.0,7.0,50.0,55.0,3.0,6.0,6.0,1.0,4.0,0.0,1.0,70.0,30.0
Day118,43.0,2.0,8.0,5.0,3.0,2.0,4.0,2.0,7.0,2.0,54.0,3.0,6.0,12.0,2.0,2.0,6.0,1.0,67.0,33.0
Day119,22.0,2.0,22.0,5.0,1.0,4.0,2.0,2.0,4.0,3.0,8.0,57.0,3.0,7.0,2.0,3.0,5.0,6.0,72.0,28.0
Day120,61.0,4.0,21.0,3.0,1.0,1.0,3.0,4.0,46.0,4.0,8.0,1.0,60.0,6.0,1.0,1.0,2.0,4.0,70.0,30.0
Day121,25.0,4.0,6.0,10.0,0.0,4.0,1.0,3.0,5.0,1.0,12.0,2.0,4.0,56.0,0.0,3.0,4.0,5.0,76.0,24.0
Day122,50.0,0.0,10.0,28.0,2.0,1.0,4.0,5.0,6.0,4.0,7.0,1.0,3.0,39.0,58.0,1.0,1.0,4.0,67.0,33.0
Day123,72.0,6.0,8.0,7.0,3.0,2.0,3.0,2.0,4.0,3.0,10.0,2.0,1.0,7.0,2.0,49.0,2.0,4.0,76.0,24.0
Day124,28.0,2.0,9.0,8.0,5.0,4.0,1.0,3.0,5.0,2.0,9.0,1.0,1.0,59.0,2.0,4.0,55.0,2.0,65.0,35.0
Day125,68.0,6.0,21.0,40.0,4.0,2.0,3.0,2.0,8.0,5.0,9.0,3.0,1.0,6.0,0.0,1.0,3.0,47.0,71.0,29.0
Day126,82.0,4.0,8.0,7.0,4.0,3.0,3.0,1.0,6.0,1.0,9.0,2.0,4.0,7.0,1.0,2.0,4.0,5.0,67.0,33.0
Day127,24.0,52.0,27.0,3.0,2.0,1.0,3.0,3.0,6.0,6.0,7.0,2.0,2.0,11.0,3.0,2.0,5.0,4.0,68.0,32.0
Day128,64.0,3.0,66.0,5.0,3.0,0.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,7.0,3.0,2.0,2.0,1.0,72.0,28.0
Day129,83.0,2.0,10.0,62.0,4.0,2.0,2.0,2.0,3.0,3.0,6.0,2.0,1.0,5.0,3.0,4.0,1.0,2.0,75.0,25.0
Day130,64.0,3.0,63.0,6.0,55.0,4.0,1.0,3.0,7.0,0.0,5.0,3.0,2.0,9.0,5.0,3.0,3.0,4.0,72.0,28.0
Day131,43.0,1.0,6.0,4.0,1.0,54.0,4.0,3.0,5.0,4.0,60.0,3.0,4.0,12.0,4.0,5.0,5.0,3.0,66.0,34.0
Day132,76.0,1.0,14.0,5.0,2.0,0.0,51.0,4.0,4.0,8.0,10.0,4.0,3.0,7.0,4.0,1.0,3.0,1.0,70.0,30.0
Day133,67.0,1.0,25.0,3.0,3.0,6.0,3.0,55.0,1.0,1.0,10.0,4.0,2.0,7.0,2.0,3.0,1.0,2.0,71.0,29.0
Day134,76.0,5.0,10.0,6.0,1.0,2.0,4.0,5.0,47.0,3.0,8.0,0.0,2.0,10.0,4.0,7.0,5.0,0.0,68.0,32.0
Day135,37.0,5.0,10.0,4.0,4.0,1.0,2.0,1.0,6.0,49.0,55.0,5.0,6.0,11.0,6.0,0.0,4.0,3.0,72.0,28.0
Day136,48.0,3.0,9.0,5.0,4.0,2.0,4.0,4.0,4.0,1.0,56.0,1.0,3.0,11.0,3.0,1.0,4.0,1.0,60.0,40.0
Day137,27.0,1.0,26.0,8.0,3.0,1.0,5.0,1.0,3.0,3.0,10.0,53.0,2.0,9.0,2.0,0.0,5.0,2.0,66.0,34.0
Day138,66.0,2.0,21.0,7.0,0.0,3.0,5.0,5.0,41.0,2.0,8.0,1.0,52.0,9.0,2.0,5.0,4.0,4.0,72.0,28.0
Day139,29.0,4.0,8.0,7.0,3.0,1.0,3.0,1.0,6.0,2.0,7.0,4.0,4.0,54.0,1.0,2.0,2.0,8.0,74.0,26.0
Day140,34.0,2.0,6.0,18.0,0.0,4.0,1.0,2.0,2.0,5.0,15.0,2.0,0.0,48.0,53.0,4.0,5.0,4.0,77.0,23.0
Day141,79.0,2.0,10.0,4.0,3.0,3.0,5.0,0.0,6.0,3.0,9.0,3.0,1.0,6.0,2.0,54.0,2.0,1.0,62.0,38.0
Day142,29.0,3.0,13.0,9.0,4.0,2.0,2.0,1.0,4.0,4.0,11.0,2.0,2.0,53.0,4.0,0.0,48.0,3.0,72.0,28.0
Day143,62.0,3.0,27.0,36.0,5.0,4.0,4.0,3.0,7.0,2.0,8.0,2.0,7.0,10.0,2.0,0.0,3.0,49.0,69.0,31.0
Day144,74.0,2.0,9.0,8.0,0.0,1.0,2.0,6.0,3.0,5.0,7.0,6.0,1.0,9.0,4.0,1.0,3.0,2.0,68.0,32.0
Day145,23.0,60.0,20.0,5.0,3.0,2.0,0.0,3.0,5.0,1.0,4.0,1.0,3.0,8.0,3.0,2.0,2.0,3.0,84.0,16.0
Day146,68.0,2.0,64.0,8.0,3.0,5.0,5.0,0.0,4.0,3.0,9.0,0.0,4.0,6.0,2.0,1.0,4.0,2.0,68.0,32.0
Day147,75.0,2.0,10.0,56.0,1.0,3.0,2.0,3.0,6.0,2.0,6.0,2.0,3.0,9.0,1.0,1.0,7.0,4.0,70.0,30.0
Day148,66.0,2.0,57.0,8.0,50.0,0.0,0.0,6.0,8.0,2.0,6.0,1.0,2.0,9.0,2.0,2.0,5.0,6.0,74.0,26.0
Day149,46.0,4.0,5.0,7.0,0.0,53.0,4.0,1.0,10.0,0.0,54.0,2.0,7.0,6.0,2.0,5.0,3.0,3.0,75.0,25.0
Day150,74.0,5.0,8.0,7.0,3.0,3.0,52.0,3.0,8.0,3.0,10.0,4.0,5.0,3.0,3.0,0.0,0.0,1.0,75.0,25.0
Day151,60.0,5.0,29.0,11.0,3.0,1.0,1.0,51.0,4.0,3.0,6.0,1.0,4.0,8.0,3.0,2.0,3.0,6.0,73.0,27.0
Day152,76.0,5.0,7.0,5.0,2.0,8.0,1.0,4.0,56.0,1.0,12.0,1.0,2.0,7.0,4.0,1.0,4.0,3.0,67.0,33.0
Day153,51.0,3.0,8.0,10.0,3.0,3.0,4.0,1.0,2.0,56.0,60.0,1.0,0.0,6.0,2.0,2.0,1.0,4.0,61.0,39.0
Day154,34.0,3.0,9.0,3.0,3.0,2.0,1.0,2.0,7.0,0.0,54.0,5.0,6.0,11.0,7.0,4.0,3.0,2.0,75.0,25.0
Day155,29.0,3.0,28.0,5.0,4.0,3.0,3.0,4.0,3.0,5.0,11.0,51.0,2.0,6.0,5.0,4.0,1.0,1.0,67.0,33.0
Day156,61.0,3.0,34.0,7.0,2.0,2.0,4.0,4.0,39.0,3.0,7.0,1.0,55.0,2.0,1.0,1.0,1.0,5.0,63.0,37.0
Day157,32.0,1.0,14.0,4.0,5.0,2.0,7.0,3.0,2.0,2.0,5.0,3.0,2.0,55.0,3.0,3.0,4.0,5.0,69.0,31.0
Day158,49.0,5.0,12.0,29.0,4.0,5.0,1.0,1.0,4.0,3.0,11.0,5.0,2.0,31.0,47.0,2.0,2.0,3.0,63.0,37.0
Day159,79.0,1.0,10.0,4.0,4.0,2.0,4.0,5.0,8.0,4.0,7.0,3.0,4.0,6.0,3.0,53.0,0.0,3.0,75.0,25.0
Day160,32.0,5.0,10.0,6.0,4.0,4.0,2.0,5.0,8.0,2.0,9.0,0.0,1.0,53.0,4.0,2.0,48.0,3.0,75.0,25.0
Day161,61.0,1.0,25.0,36.0,4.0,2.0,3.0,1.0,4.0,6.0,11.0,3.0,3.0,9.0,4.0,5.0,4.0,48.0,73.0,27.0
Day162,85.0,0.0,5.0,5.0,1.0,3.0,4.0,1.0,5.0,5.0,10.0,1.0,3.0,7.0,3.0,1.0,3.0,5.0,55.0,45.0
Day163,30.0,48.0,28.0,6.0,4.0,2.0,0.0,3.0,7.0,4.0,10.0,2.0,5.0,7.0,2.0,3.0,4.0,4.0,74.0,26.0
