,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Day142,4.0,43.0,40.0,52.0,42.0,3.0,3.0,0.0,3.0,70.0,4.0,7.0,67.0,69.0,85.0,0.0,45.0,3.0,69.0,37.0
Day143,5.0,60.0,59.0,8.0,63.0,2.0,5.0,3.0,1.0,69.0,1.0,2.0,70.0,67.0,69.0,0.0,5.0,52.0,67.0,75.0
Day144,50.0,52.0,50.0,14.0,52.0,2.0,2.0,5.0,2.0,72.0,3.0,8.0,69.0,67.0,71.0,1.0,9.0,2.0,72.0,65.0
Day145,3.0,72.0,31.0,10.0,60.0,3.0,0.0,5.0,2.0,78.0,1.0,4.0,74.0,73.0,72.0,1.0,8.0,4.0,78.0,27.0
Day146,2.0,64.0,77.0,6.0,64.0,4.0,2.0,0.0,1.0,74.0,0.0,0.0,72.0,67.0,68.0,1.0,3.0,1.0,74.0,29.0
Day147,7.0,38.0,36.0,64.0,35.0,3.0,5.0,3.0,4.0,69.0,1.0,3.0,68.0,66.0,84.0,2.0,13.0,3.0,69.0,39.0
Day148,3.0,38.0,36.0,16.0,76.0,1.0,0.0,6.0,4.0,73.0,4.0,5.0,73.0,73.0,77.0,2.0,15.0,8.0,72.0,37.0
Day149,6.0,62.0,68.0,11.0,58.0,52.0,3.0,1.0,4.0,75.0,2.0,4.0,75.0,68.0,72.0,3.0,7.0,2.0,75.0,31.0
Day150,2.0,65.0,57.0,10.0,64.0,5.0,51.0,3.0,4.0,72.0,3.0,6.0,73.0,72.0,75.0,2.0,5.0,2.0,72.0,66.0
Day151,2.0,40.0,33.0,60.0,40.0,1.0,1.0,51.0,5.0,76.0,2.0,4.0,74.0,74.0,90.0,2.0,55.0,6.0,76.0,31.0
Day152,2.0,76.0,41.0,9.0,56.0,7.0,0.0,3.0,57.0,70.0,3.0,3.0,70.0,67.0,69.0,1.0,9.0,1.0,69.0,34.0
Day153,4.0,46.0,46.0,11.0,46.0,4.0,4.0,3.0,1.0,85.0,2.0,4.0,54.0,54.0,57.0,2.0,5.0,6.0,63.0,47.0
Day154,4.0,37.0,31.0,9.0,38.0,2.0,1.0,2.0,3.0,74.0,52.0,56.0,73.0,68.0,85.0,3.0,8.0,2.0,73.0,31.0
Day155,3.0,43.0,39.0,11.0,45.0,3.0,4.0,4.0,1.0,72.0,4.0,51.0,69.0,69.0,91.0,4.0,9.0,1.0,71.0,35.0
Day156,3.0,50.0,50.0,9.0,50.0,2.0,2.0,3.0,4.0,61.0,2.0,4.0,84.0,55.0,59.0,2.0,6.0,5.0,59.0,48.0
Day157,3.0,38.0,38.0,14.0,39.0,1.0,8.0,4.0,0.0,69.0,0.0,3.0,69.0,81.0,51.0,2.0,10.0,4.0,68.0,41.0
Day158,2.0,49.0,45.0,11.0,51.0,5.0,2.0,1.0,1.0,66.0,4.0,8.0,64.0,66.0,90.0,3.0,7.0,2.0,64.0,40.0
Day159,4.0,40.0,36.0,58.0,43.0,3.0,3.0,5.0,6.0,75.0,1.0,4.0,74.0,73.0,89.0,51.0,56.0,4.0,75.0,34.0
